"","building.URL","reg.date","reg.std","owner.type"
"2758","http://www.gbig.org/buildings/17349/details","01/01/2008","Energy Star Retail Store","Corporate: Publicly Traded"
"2759","http://www.gbig.org/buildings/116110/details","01/01/2009","Energy Star Retail Store","Corporate: Publicly Traded"
"2760","http://www.gbig.org/buildings/2658/details","01/01/2008","Energy Star Retail Store","Corporate: Publicly Traded"
"2761","http://www.gbig.org/buildings/38004/details","01/01/2009","Energy Star Retail Store","Corporate: Publicly Traded"
"2762","http://www.gbig.org/buildings/26707/details","01/01/2008","Energy Star Retail Store","Corporate: Publicly Traded"
"2763","http://www.gbig.org/buildings/30819/details","01/01/2008","Energy Star Retail Store","Corporate: Publicly Traded"
"2764","http://www.gbig.org/buildings/116113/details","01/01/2009","Energy Star Retail Store","Corporate: Publicly Traded"
"2765","http://www.gbig.org/buildings/4702/details","01/01/2008","Energy Star Retail Store","Corporate: Publicly Traded"
"2766","http://www.gbig.org/buildings/28795/details","01/01/2001","Energy Star Office","Corporate: Privately Held"
"2767","http://www.gbig.org/buildings/26148/details","01/01/2010","Energy Star Office","Corporate: Publicly Traded"
"2768","http://www.gbig.org/buildings/18028/details","01/01/2010","Energy Star Office","Corporate: Privately Held"
"2769","http://www.gbig.org/buildings/42093/details","01/01/2008","Energy Star Office","Corporate: Privately Held"
"2770","http://www.gbig.org/buildings/30568/details","01/04/2010","LEED EB 2009","Investor: Investment Manager"
"2771","http://www.gbig.org/buildings/28491/details","01/01/2009","Energy Star Refrigerated Warehouse","Corporate: Privately Held"
"2772","http://www.gbig.org/buildings/39189/details","12/24/2009","LEED EB 2009","Corporate: Publicly Traded"
"2773","http://www.gbig.org/buildings/38113/details","12/30/2009","LEED EB 2009","Investor: Pension Fund, Corporate: Privately Held"
"2774","http://www.gbig.org/buildings/792092/details","12/17/2009","LEED EB 2009","Government Use: State"
"2775","http://www.gbig.org/buildings/2083/details","12/17/2009","LEED EB 2009","Non-Profit (that do not fit into ot, Government Use: Local, City"
"2776","http://www.gbig.org/buildings/17034/details","03/19/2003","LEED NC 2.1","Non-Profit Org., Non-Profit (that do not fit into ot"
"2777","http://www.gbig.org/buildings/16567/details","05/05/2003","LEED NC 2.1","State Government, Other, Educational: University, Public, Corporate: Privately Held"
"2778","http://www.gbig.org/buildings/16567/details","05/05/2003","LEED NC 2.1","State Government, Other, Educational: University, Public, Corporate: Privately Held"
"2779","http://www.gbig.org/buildings/16567/details","05/05/2003","LEED NC 2.1","State Government, Other, Educational: University, Public, Corporate: Privately Held"
"2780","http://www.gbig.org/buildings/16567/details","05/05/2003","LEED NC 2.1","State Government, Other, Educational: University, Public, Corporate: Privately Held"
"2781","http://www.gbig.org/buildings/16567/details","05/05/2003","LEED NC 2.1","State Government, Other, Educational: University, Public, Corporate: Privately Held"
"2782","http://www.gbig.org/buildings/6424/details","01/01/2006","Energy Star Office","Investor: Equity Fund, Investor: Investment Manager"
"2783","http://www.gbig.org/buildings/971831/details","07/12/2006","LEED NC 2.2","State Government, Educational: College, Public"
"2784","http://www.gbig.org/buildings/29854/details","01/01/2008","Energy Star Office","Investor: REIT,Non-traded"
"2785","http://www.gbig.org/buildings/90496/details","12/01/2009","LEED EB 2009","Corporate: Privately Held"
"2786","http://www.gbig.org/buildings/33401/details","11/23/2009","LEED EB 2009","Corporate: Privately Held"
"2787","http://www.gbig.org/buildings/1483/details","01/01/2008","Energy Star Office","Office"
"2788","http://www.gbig.org/buildings/13729/details","11/16/2009","LEED EB 2009","Office"
"2789","http://www.gbig.org/buildings/4803/details","11/03/2009","LEED EB 2009","Investor: Investment Manager, Corporate: Publicly Traded"
"2790","http://www.gbig.org/buildings/55103/details","11/03/2009","LEED EB 2009","Corporate: Publicly Traded"
"2791","http://www.gbig.org/buildings/42072/details","01/01/2008","Energy Star Office","Other, Corporate: Privately Held"
"2792","http://www.gbig.org/buildings/21325/details","08/28/2008","GRA Green Restaurant Certification","Profit Org., Corporate: Publicly Traded, Corporate: Privately Held"
"2793","http://www.gbig.org/buildings/7343/details","09/22/2009","LEED EB 2009","Corporate: Publicly Traded, Corporate: Privately Held"
"2794","http://www.gbig.org/buildings/32459/details","09/25/2009","LEED EB 2009","Corporate: Privately Held"
"2795","http://www.gbig.org/buildings/244/details","09/28/2009","LEED EB 2009","Investor: REIT,Non-traded"
"2796","http://www.gbig.org/buildings/26094/details","01/01/2007","Energy Star Office","Investor: REIT,Non-traded"
"2797","http://www.gbig.org/buildings/29114/details","01/01/2009","Energy Star Office","Investor: REIT,Non-traded"
"2798","http://www.gbig.org/buildings/24087/details","10/13/2009","LEED EB 2009","Corporate: Privately Held"
"2799","http://www.gbig.org/buildings/25029/details","01/01/2008","Energy Star Office","Corporate: Privately Held"
"2800","http://www.gbig.org/buildings/41366/details","10/13/2009","LEED EB 2009","Investor: Investment Manager, Corporate: Privately Held"
"2801","http://www.gbig.org/buildings/20359/details","01/01/2005","Energy Star Office","Investor: Investment Manager, Corporate: Privately Held"
"2802","http://www.gbig.org/buildings/43667/details","01/01/2005","Energy Star Office","Investor: Investment Manager, Corporate: Privately Held"
"2803","http://www.gbig.org/buildings/22899/details","10/14/2009","LEED EB 2009","Investor: Investment Manager, Corporate: Publicly Traded, Corporate: Privately Held"
"2804","http://www.gbig.org/buildings/71668/details","01/01/2003","Energy Star Office","Government Use: State"
"2805","http://www.gbig.org/buildings/37993/details","11/16/2007","LEED CI 2.0","State Government"
"2806","http://www.gbig.org/buildings/11587/details","01/01/2003","Energy Star Office","Office"
"2807","http://www.gbig.org/buildings/10586/details","10/22/2009","LEED EB 2009","Office"
"2808","http://www.gbig.org/buildings/3106/details","10/22/2009","LEED EB 2009","Office"
"2809","http://www.gbig.org/buildings/2219/details","10/22/2009","LEED EB 2009","Government Use: State"
"2810","http://www.gbig.org/buildings/43766/details","10/22/2009","LEED EB 2009","Office"
"2811","http://www.gbig.org/buildings/115908/details","10/22/2009","LEED EB 2009","Office"
"2812","http://www.gbig.org/buildings/41518/details","10/05/2006","LEED NC 2.2","Government Use: State, State Government"
"2813","http://www.gbig.org/buildings/9433/details","03/07/2007","LEED CI 2.0","State Government"
"2814","http://www.gbig.org/buildings/14142/details","07/11/2003","LEED CI 1.0 Pilots Only","Profit Org., Investor: Pension Fund, Corporate: Publicly Traded, Investor: Equity Fund"
"2815","http://www.gbig.org/buildings/5215/details","01/01/2009","Energy Star Office","Corporate: Privately Held"
"2816","http://www.gbig.org/buildings/13769/details","02/08/2006","LEED CI 2.0","Profit Org., Investor: REIT, Publicly traded, Corporate: Publicly Traded, Corporate: Privately Held"
"2817","http://www.gbig.org/buildings/13769/details","02/08/2006","LEED CI 2.0","Profit Org., Investor: REIT, Publicly traded, Corporate: Publicly Traded, Corporate: Privately Held"
"2818","http://www.gbig.org/buildings/13769/details","02/08/2006","LEED CI 2.0","Profit Org., Investor: REIT, Publicly traded, Corporate: Publicly Traded, Corporate: Privately Held"
"2819","http://www.gbig.org/buildings/13769/details","02/08/2006","LEED CI 2.0","Profit Org., Investor: REIT, Publicly traded, Corporate: Publicly Traded, Corporate: Privately Held"
"2820","http://www.gbig.org/buildings/41458/details","09/17/2009","LEED EB 2009","Corporate: Publicly Traded"
"2821","http://www.gbig.org/buildings/115854/details","09/17/2009","LEED EB 2009","Higher Ed"
"2822","http://www.gbig.org/buildings/29826/details","07/12/2009","LEED EB 2009","Investor: Pension Fund"
"2823","http://www.gbig.org/buildings/25231/details","10/03/2006","LEED NC 2.2","Non-Profit Org."
"2824","http://www.gbig.org/buildings/213/details","01/01/2008","Energy Star Office","Investor: Pension Fund, Business Improvement District, Investor: Investment Manager"
"2825","http://www.gbig.org/buildings/959/details","07/30/2009","LEED EB 2009","Office"
"2826","http://www.gbig.org/buildings/25421/details","08/10/2009","LEED EB 2009","Corporate: Publicly Traded"
"2827","http://www.gbig.org/buildings/12246/details","01/01/2002","Energy Star Office","Investor: Pension Fund, Corporate: Privately Held"
"2828","http://www.gbig.org/buildings/16291/details","01/01/2009","Energy Star Office","Government Use: Local, City"
"2829","http://www.gbig.org/buildings/42307/details","01/01/2008","Energy Star Office","Investor: Investment Manager, Investor: REIT,Non-traded"
"2830","http://www.gbig.org/buildings/6910/details","01/01/2007","Energy Star Office","Corporate: Publicly Traded"
"2831","http://www.gbig.org/buildings/17926/details","06/18/2009","LEED EB 2009","Government Use: Local, City"
"2832","http://www.gbig.org/buildings/25089/details","03/23/2007","LEED EB 2.0","Local Government, Government Use: Local, City"
"2833","http://www.gbig.org/buildings/9328/details","05/28/2009","LEED EB 2009","Corporate: Privately Held, Corporate: Publicly Traded"
"2834","http://www.gbig.org/buildings/39647/details","05/29/2009","LEED EB 2009","Corporate: Privately Held"
"2835","http://www.gbig.org/buildings/7220/details","06/03/2009","LEED EB 2009","Corporate: Privately Held"
"2836","http://www.gbig.org/buildings/16946/details","04/22/2005","LEED CI 2.0","Profit Org., Investor: Individual/Family"
"2837","http://www.gbig.org/buildings/21831/details","01/01/2007","Energy Star Office","Investor: Pension Fund, Investor: Investment Manager, Investor: REIT,Non-traded"
"2838","http://www.gbig.org/buildings/28744/details","05/06/2009","LEED EB 2009","Office"
"2839","http://www.gbig.org/buildings/17233/details","01/01/2004","Energy Star Office","Investor: Pension Fund, Profit Org., Corporate: Privately Held"
"2840","http://www.gbig.org/buildings/26339/details","05/15/2009","LEED EB 2009","Investor: REIT, Publicly traded"
"2841","http://www.gbig.org/buildings/624914/details","05/14/2009","LEED EB 2009","Government Use: Local, City"
"2842","http://www.gbig.org/buildings/1274566/details","05/14/2009","LEED NC 2009","Corporate: Privately Held"
"2843","http://www.gbig.org/buildings/1311593/details","05/18/2009","USDA Farmers Markets","Corporate: Publicly Traded"
"2844","http://www.gbig.org/buildings/966141/details","05/20/2009","LEED NC 2009","Government Use: Local, City"
"2845","http://www.gbig.org/buildings/90218/details","05/20/2009","LEED NC 2009","Government Use: State"
"2846","http://www.gbig.org/buildings/3947/details","05/20/2009","LEED NC 2009","Investor: Equity Fund"
"2847","http://www.gbig.org/buildings/89508/details","12/11/2008","LEED NC 2.2","State Government, Educational: Community College, Pub"
"2848","http://www.gbig.org/buildings/1002877/details","06/17/2009","LEED NC 2009","Educational: University, Public"
"2849","http://www.gbig.org/buildings/11797/details","05/15/2009","LEED NC 2009","Educational: College, Private"
"2850","http://www.gbig.org/buildings/43892/details","07/07/2009","LEED NC 2009","Government Use: Local, City"
"2851","http://www.gbig.org/buildings/36893/details","07/07/2009","LEED NC 2009","Corporate: Privately Held"
"2852","http://www.gbig.org/buildings/115765/details","06/29/2009","LEED NC 2009","Educational: K-12 School, Public"
"2853","http://www.gbig.org/buildings/40526/details","06/25/2009","LEED NC 2009","Office"
"2854","http://www.gbig.org/buildings/25395/details","08/06/2009","LEED NC 2009","Multi-Family Residential"
"2855","http://www.gbig.org/buildings/14118/details","07/29/2009","LEED NC 2009","Corporate: Publicly Traded"
"2856","http://www.gbig.org/buildings/2243/details","07/28/2009","LEED NC 2009","Educational: Community College, Pub"
"2857","http://www.gbig.org/buildings/16714/details","07/15/2009","LEED NC 2009","Government Use: Local, City"
"2858","http://www.gbig.org/buildings/30795/details","06/25/2009","LEED NC 2.2","Investor: REIT,Non-traded, Profit Org., Corporate: Privately Held"
"2859","http://www.gbig.org/buildings/3434/details","09/18/2009","LEED NC 2009","Government Use: Local, County"
"2860","http://www.gbig.org/buildings/115855/details","09/18/2009","HRSA Data Warehouse Federally Qualified Health Centers","Non-Profit (that do not fit into ot"
"2861","http://www.gbig.org/buildings/1371932/details","09/14/2009","LEED NC 2009","Corporate: Publicly Traded"
"2862","http://www.gbig.org/buildings/115851/details","09/16/2009","LEED NC 2009","Government Use: Local, County"
"2863","http://www.gbig.org/buildings/1311623/details","09/16/2009","LEED NC 2009","Corporate: Privately Held"
"2864","http://www.gbig.org/buildings/115838/details","09/02/2009","LEED NC 2009","Educational: College, Public, Educational: Community College, Pub"
"2865","http://www.gbig.org/buildings/25909/details","09/02/2009","HRSA Data Warehouse Federally Qualified Health Centers","Corporate: Privately Held"
"2866","http://www.gbig.org/buildings/90448/details","10/26/2009","LEED NC 2009","Corporate: Privately Held"
"2867","http://www.gbig.org/buildings/1311519/details","06/25/2009","LEED NC 2.2","Federal Government, Government Use: Federal"
"2868","http://www.gbig.org/buildings/115889/details","10/14/2009","LEED NC 2009","Non-Profit (that do not fit into ot"
"2869","http://www.gbig.org/buildings/25659/details","09/22/2009","LEED NC 2009","Government Use: Local, County"
"2870","http://www.gbig.org/buildings/7992/details","09/09/2009","LEED NC 2009","Corporate: Privately Held"
"2871","http://www.gbig.org/buildings/37227/details","09/11/2009","LEED NC 2009","Religious"
"2872","http://www.gbig.org/buildings/30387/details","10/12/2009","LEED NC 2009","Religious"
"2873","http://www.gbig.org/buildings/573615/details","01/01/1999","Energy Star Office","Government Use: Federal"
"2874","http://www.gbig.org/buildings/36992/details","10/08/2009","LEED NC 2009","Government Use: Local, County"
"2875","http://www.gbig.org/buildings/115881/details","10/09/2009","LEED NC 2009","Non-Profit (that do not fit into ot"
